<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,5,20221118,184000,60931.0000000,60950.0000000,60915.0000000,60930.0000000,3210
SPFB.Si,5,20221118,184500,60933.0000000,60977.0000000,60910.0000000,60950.0000000,9058
SPFB.Si,5,20221118,185000,60950.0000000,60966.0000000,60933.0000000,60941.0000000,3584
SPFB.Si,5,20221118,191000,60941.0000000,60941.0000000,60851.0000000,60893.0000000,3968
SPFB.Si,5,20221118,191500,60894.0000000,60928.0000000,60851.0000000,60915.0000000,3216
SPFB.Si,5,20221118,192000,60915.0000000,60915.0000000,60874.0000000,60885.0000000,1052
SPFB.Si,5,20221118,192500,60884.0000000,60884.0000000,60840.0000000,60861.0000000,1795
SPFB.Si,5,20221118,193000,60864.0000000,60876.0000000,60862.0000000,60866.0000000,620
SPFB.Si,5,20221118,193500,60866.0000000,60866.0000000,60845.0000000,60864.0000000,1209
SPFB.Si,5,20221118,194000,60863.0000000,60887.0000000,60860.0000000,60879.0000000,663
SPFB.Si,5,20221118,194500,60879.0000000,60896.0000000,60873.0000000,60895.0000000,714
SPFB.Si,5,20221118,195000,60896.0000000,60898.0000000,60867.0000000,60891.0000000,860
SPFB.Si,5,20221118,195500,60891.0000000,60891.0000000,60871.0000000,60872.0000000,325
SPFB.Si,5,20221118,200000,60873.0000000,60875.0000000,60860.0000000,60873.0000000,456
SPFB.Si,5,20221118,200500,60875.0000000,60877.0000000,60874.0000000,60877.0000000,248
SPFB.Si,5,20221118,201000,60877.0000000,60897.0000000,60876.0000000,60882.0000000,580
SPFB.Si,5,20221118,201500,60886.0000000,60890.0000000,60883.0000000,60888.0000000,163
SPFB.Si,5,20221118,202000,60889.0000000,60895.0000000,60889.0000000,60895.0000000,403
SPFB.Si,5,20221118,202500,60894.0000000,60898.0000000,60888.0000000,60890.0000000,190
SPFB.Si,5,20221118,203000,60892.0000000,60894.0000000,60883.0000000,60894.0000000,187
SPFB.Si,5,20221118,203500,60894.0000000,60894.0000000,60890.0000000,60892.0000000,156
SPFB.Si,5,20221118,204000,60891.0000000,60892.0000000,60878.0000000,60882.0000000,388
SPFB.Si,5,20221118,204500,60883.0000000,60883.0000000,60880.0000000,60881.0000000,55
SPFB.Si,5,20221118,205000,60880.0000000,60880.0000000,60874.0000000,60876.0000000,114
SPFB.Si,5,20221118,205500,60877.0000000,60880.0000000,60877.0000000,60880.0000000,89
SPFB.Si,5,20221118,210000,60880.0000000,60881.0000000,60876.0000000,60877.0000000,154
SPFB.Si,5,20221118,210500,60876.0000000,60878.0000000,60872.0000000,60878.0000000,93
SPFB.Si,5,20221118,211000,60878.0000000,60882.0000000,60876.0000000,60882.0000000,134
SPFB.Si,5,20221118,211500,60882.0000000,60882.0000000,60879.0000000,60879.0000000,132
SPFB.Si,5,20221118,212000,60880.0000000,60880.0000000,60879.0000000,60879.0000000,48
SPFB.Si,5,20221118,212500,60880.0000000,60880.0000000,60871.0000000,60878.0000000,155
SPFB.Si,5,20221118,213000,60878.0000000,60882.0000000,60870.0000000,60878.0000000,319
SPFB.Si,5,20221118,213500,60877.0000000,60882.0000000,60871.0000000,60882.0000000,101
SPFB.Si,5,20221118,214000,60882.0000000,60889.0000000,60881.0000000,60889.0000000,193
SPFB.Si,5,20221118,214500,60889.0000000,60895.0000000,60888.0000000,60895.0000000,303
SPFB.Si,5,20221118,215000,60895.0000000,60895.0000000,60893.0000000,60894.0000000,74
SPFB.Si,5,20221118,215500,60895.0000000,60900.0000000,60894.0000000,60899.0000000,432
SPFB.Si,5,20221118,220000,60899.0000000,60899.0000000,60895.0000000,60899.0000000,181
SPFB.Si,5,20221118,220500,60898.0000000,60900.0000000,60891.0000000,60894.0000000,395
SPFB.Si,5,20221118,221000,60894.0000000,60899.0000000,60892.0000000,60893.0000000,124
SPFB.Si,5,20221118,221500,60893.0000000,60900.0000000,60892.0000000,60894.0000000,249
SPFB.Si,5,20221118,222000,60893.0000000,60896.0000000,60890.0000000,60891.0000000,85
SPFB.Si,5,20221118,222500,60891.0000000,60895.0000000,60875.0000000,60881.0000000,408
SPFB.Si,5,20221118,223000,60885.0000000,60886.0000000,60875.0000000,60885.0000000,191
SPFB.Si,5,20221118,223500,60886.0000000,60898.0000000,60886.0000000,60898.0000000,227
SPFB.Si,5,20221118,224000,60898.0000000,60900.0000000,60897.0000000,60900.0000000,215
SPFB.Si,5,20221118,224500,60900.0000000,60916.0000000,60900.0000000,60910.0000000,954
SPFB.Si,5,20221118,225000,60911.0000000,60917.0000000,60910.0000000,60911.0000000,182
SPFB.Si,5,20221118,225500,60911.0000000,60914.0000000,60907.0000000,60907.0000000,179
SPFB.Si,5,20221118,230000,60907.0000000,60914.0000000,60904.0000000,60904.0000000,258
SPFB.Si,5,20221118,230500,60905.0000000,60911.0000000,60901.0000000,60902.0000000,174
SPFB.Si,5,20221118,231000,60902.0000000,60902.0000000,60883.0000000,60889.0000000,551
SPFB.Si,5,20221118,231500,60889.0000000,60890.0000000,60881.0000000,60882.0000000,443
SPFB.Si,5,20221118,232000,60881.0000000,60896.0000000,60880.0000000,60895.0000000,443
SPFB.Si,5,20221118,232500,60895.0000000,60897.0000000,60881.0000000,60885.0000000,346
SPFB.Si,5,20221118,233000,60884.0000000,60887.0000000,60878.0000000,60882.0000000,327
SPFB.Si,5,20221118,233500,60879.0000000,60882.0000000,60851.0000000,60867.0000000,1608
SPFB.Si,5,20221118,234000,60867.0000000,60876.0000000,60859.0000000,60876.0000000,254
SPFB.Si,5,20221118,234500,60876.0000000,60877.0000000,60868.0000000,60871.0000000,327
SPFB.Si,5,20221118,235000,60871.0000000,60883.0000000,60868.0000000,60870.0000000,842
SPFB.Si,5,20221121,090500,60883.0000000,60965.0000000,60868.0000000,60953.0000000,6186
SPFB.Si,5,20221121,091000,60957.0000000,60960.0000000,60930.0000000,60951.0000000,2334
SPFB.Si,5,20221121,091500,60952.0000000,60967.0000000,60940.0000000,60966.0000000,2033
SPFB.Si,5,20221121,092000,60966.0000000,60970.0000000,60950.0000000,60952.0000000,984
SPFB.Si,5,20221121,092500,60952.0000000,60962.0000000,60947.0000000,60962.0000000,558
