<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,15,20220518,181500,64235.0000000,64350.0000000,64050.0000000,64328.0000000,45676
SPFB.Si,15,20220518,183000,64330.0000000,64547.0000000,64314.0000000,64468.0000000,49870
SPFB.Si,15,20220518,184500,64469.0000000,64510.0000000,64367.0000000,64500.0000000,28483
SPFB.Si,15,20220519,101500,64525.0000000,64859.0000000,64200.0000000,64400.0000000,99640
SPFB.Si,15,20220519,103000,64400.0000000,64444.0000000,64042.0000000,64186.0000000,113174
SPFB.Si,15,20220519,104500,64183.0000000,64216.0000000,63972.0000000,64055.0000000,67956
SPFB.Si,15,20220519,110000,64055.0000000,64155.0000000,63751.0000000,63771.0000000,98707
SPFB.Si,15,20220519,111500,63764.0000000,63877.0000000,63540.0000000,63708.0000000,114878
SPFB.Si,15,20220519,113000,63704.0000000,63708.0000000,63143.0000000,63293.0000000,162621
SPFB.Si,15,20220519,114500,63300.0000000,63433.0000000,62888.0000000,62949.0000000,134987
SPFB.Si,15,20220519,120000,62949.0000000,63036.0000000,62541.0000000,62883.0000000,152741
SPFB.Si,15,20220519,121500,62890.0000000,63120.0000000,62811.0000000,62930.0000000,110842
SPFB.Si,15,20220519,123000,62932.0000000,63088.0000000,62838.0000000,62998.0000000,57605
SPFB.Si,15,20220519,124500,63007.0000000,63292.0000000,62856.0000000,63220.0000000,73208
SPFB.Si,15,20220519,130000,63220.0000000,63380.0000000,63158.0000000,63320.0000000,116425
SPFB.Si,15,20220519,131500,63324.0000000,63720.0000000,63092.0000000,63177.0000000,203337
SPFB.Si,15,20220519,133000,63177.0000000,63216.0000000,62961.0000000,63100.0000000,51448
SPFB.Si,15,20220519,134500,63102.0000000,63192.0000000,62904.0000000,63055.0000000,49911
SPFB.Si,15,20220519,140000,63054.0000000,63253.0000000,63007.0000000,63190.0000000,43037
SPFB.Si,15,20220519,141500,63178.0000000,63181.0000000,62940.0000000,63075.0000000,31629
SPFB.Si,15,20220519,143000,63074.0000000,63249.0000000,63058.0000000,63223.0000000,40578
SPFB.Si,15,20220519,144500,63227.0000000,63317.0000000,63156.0000000,63217.0000000,40246
SPFB.Si,15,20220519,150000,63217.0000000,63239.0000000,63033.0000000,63179.0000000,47007
SPFB.Si,15,20220519,151500,63179.0000000,63235.0000000,63053.0000000,63164.0000000,36583
SPFB.Si,15,20220519,153000,63166.0000000,63169.0000000,62915.0000000,63052.0000000,40789
